run_id, epoch_idx, optimizer_name, batch_size, lr, ta, tl, va, vl
mlp_3x512-256-128_bs32_sgd_lr0_01,23,sgd,32,0.01,0.6819,0.9323,0.882,0.3933
mlp_3x512-256-128_bs32_sgd_lr0_01,24,sgd,32,0.01,0.687,0.9226,0.8873,0.3901
mlp_3x512-256-128_bs32_sgd_lr0_01,25,sgd,32,0.01,0.696,0.8936,0.89,0.3828
mlp_3x512-256-128_bs32_sgd_lr0_01,26,sgd,32,0.01,0.6946,0.8996,0.8727,0.3864
mlp_3x512-256-128_bs32_sgd_lr0_01,27,sgd,32,0.01,0.6979,0.8939,0.8727,0.3832
mlp_3x512-256-128_bs32_sgd_lr0_01,28,sgd,32,0.01,0.6955,0.8966,0.8893,0.3706
mlp_3x512-256-128_bs32_sgd_lr0_01,29,sgd,32,0.01,0.7008,0.8842,0.8993,0.3578
mlp_3x512-256-128_bs32_sgd_lr0_01,30,sgd,32,0.01,0.7007,0.8753,0.8973,0.3582
mlp_3x512-256-128_bs32_sgd_lr0_01,31,sgd,32,0.01,0.7026,0.8803,0.8873,0.3624
mlp_3x512-256-128_bs32_sgd_lr0_01,32,sgd,32,0.01,0.7092,0.858,0.898,0.346
mlp_3x512-256-128_bs32_sgd_lr0_01,33,sgd,32,0.01,0.7033,0.8746,0.8847,0.3858
mlp_3x512-256-128_bs32_sgd_lr0_01,34,sgd,32,0.01,0.7083,0.8719,0.882,0.3559
mlp_3x512-256-128_bs32_adam_lr0_001,1,adam,32,0.001,0.2975,2.1616,0.5507,1.4338
mlp_3x512-256-128_bs32_adam_lr0_001,2,adam,32,0.001,0.4481,1.6872,0.6693,1.0624
mlp_3x512-256-128_bs32_adam_lr0_001,3,adam,32,0.001,0.5022,1.5022,0.7313,0.9072
mlp_3x512-256-128_bs32_adam_lr0_001,4,adam,32,0.001,0.5289,1.4032,0.7507,0.815
mlp_3x512-256-128_bs32_adam_lr0_001,5,adam,32,0.001,0.5636,1.2977,0.7913,0.7337
mlp_3x512-256-128_bs32_adam_lr0_001,6,adam,32,0.001,0.5791,1.261,0.786,0.6884
mlp_3x512-256-128_bs32_adam_lr0_001,7,adam,32,0.001,0.5929,1.2174,0.7987,0.6581
mlp_3x512-256-128_bs32_adam_lr0_001,8,adam,32,0.001,0.6004,1.1831,0.808,0.6143
mlp_3x512-256-128_bs32_adam_lr0_001,9,adam,32,0.001,0.6188,1.1284,0.814,0.6023
mlp_3x512-256-128_bs32_adam_lr0_001,10,adam,32,0.001,0.63,1.1071,0.8267,0.5616
mlp_3x512-256-128_bs32_adam_lr0_001,11,adam,32,0.001,0.6286,1.0941,0.8313,0.541
mlp_3x512-256-128_bs32_adam_lr0_001,12,adam,32,0.001,0.6411,1.0563,0.836,0.5172
mlp_3x512-256-128_bs32_adam_lr0_001,13,adam,32,0.001,0.6516,1.0329,0.82,0.5142
mlp_3x512-256-128_bs32_adam_lr0_001,14,adam,32,0.001,0.6572,1.0186,0.8533,0.4986
mlp_3x512-256-128_bs32_adam_lr0_001,15,adam,32,0.001,0.6538,1.026,0.8573,0.4758
mlp_3x512-256-128_bs32_adam_lr0_001,16,adam,32,0.001,0.6629,1.001,0.852,0.4597
mlp_3x512-256-128_bs32_adam_lr0_001,17,adam,32,0.001,0.6605,0.9994,0.858,0.4658
mlp_3x512-256-128_bs32_adam_lr0_001,18,adam,32,0.001,0.6757,0.9633,0.8613,0.4586
mlp_3x512-256-128_bs32_adam_lr0_001,19,adam,32,0.001,0.6683,0.9813,0.872,0.4406
mlp_3x512-256-128_bs32_adam_lr0_001,20,adam,32,0.001,0.6727,0.9641,0.8647,0.4508
mlp_3x512-256-128_bs32_adam_lr0_001,21,adam,32,0.001,0.6773,0.968,0.872,0.4314
mlp_3x512-256-128_bs32_adam_lr0_001,22,adam,32,0.001,0.6837,0.9429,0.866,0.4258
mlp_3x512-256-128_bs32_adam_lr0_001,23,adam,32,0.001,0.6743,0.9712,0.8873,0.3967
mlp_3x512-256-128_bs32_adam_lr0_001,24,adam,32,0.001,0.6829,0.9342,0.8713,0.4216
mlp_3x512-256-128_bs32_adam_lr0_001,25,adam,32,0.001,0.6839,0.9398,0.878,0.4074
mlp_3x512-256-128_bs32_adam_lr0_001,26,adam,32,0.001,0.6947,0.9111,0.876,0.3911
mlp_3x512-256-128_bs32_adam_lr0_001,27,adam,32,0.001,0.6893,0.9322,0.8833,0.3958
mlp_3x512-256-128_bs32_adam_lr0_001,28,adam,32,0.001,0.6899,0.9193,0.8813,0.395
mlp_3x512-256-128_bs32_sgd_lr0_001,1,sgd,32,0.001,0.1522,2.5802,0.322,2.1878
mlp_3x512-256-128_bs32_sgd_lr0_001,2,sgd,32,0.001,0.2634,2.2551,0.418,1.9174
mlp_3x512-256-128_bs32_sgd_lr0_001,3,sgd,32,0.001,0.3172,2.0661,0.492,1.6591
mlp_3x512-256-128_bs32_sgd_lr0_001,4,sgd,32,0.001,0.3674,1.9238,0.5453,1.4818
mlp_3x512-256-128_bs32_sgd_lr0_001,5,sgd,32,0.001,0.4055,1.7968,0.5907,1.3247
mlp_3x512-256-128_bs32_sgd_lr0_001,6,sgd,32,0.001,0.4324,1.7149,0.6413,1.1918
mlp_3x512-256-128_bs32_sgd_lr0_001,7,sgd,32,0.001,0.451,1.6401,0.6573,1.1171
mlp_3x512-256-128_bs32_sgd_lr0_001,8,sgd,32,0.001,0.4761,1.5689,0.6927,1.0382
mlp_3x512-256-128_bs32_sgd_lr0_001,9,sgd,32,0.001,0.496,1.5103,0.716,0.9651
mlp_3x512-256-128_bs32_sgd_lr0_001,10,sgd,32,0.001,0.5037,1.4716,0.7227,0.9161
mlp_3x512-256-128_bs32_sgd_lr0_001,11,sgd,32,0.001,0.5132,1.4395,0.7447,0.8691
mlp_3x512-256-128_bs32_sgd_lr0_001,12,sgd,32,0.001,0.524,1.4038,0.7467,0.8433
mlp_3x512-256-128_bs32_sgd_lr0_001,13,sgd,32,0.001,0.5373,1.381,0.754,0.808
mlp_3x512-256-128_bs32_sgd_lr0_001,14,sgd,32,0.001,0.5445,1.3487,0.7667,0.777
mlp_3x512-256-128_bs32_sgd_lr0_001,15,sgd,32,0.001,0.5599,1.3131,0.7653,0.7451
mlp_3x512-256-128_bs32_sgd_lr0_001,16,sgd,32,0.001,0.5714,1.2804,0.7847,0.6975
mlp_3x512-256-128_bs32_sgd_lr0_001,17,sgd,32,0.001,0.5718,1.2706,0.7887,0.7022
mlp_3x512-256-128_bs32_sgd_lr0_001,18,sgd,32,0.001,0.575,1.2486,0.8,0.6683
mlp_3x512-256-128_bs32_sgd_lr0_001,19,sgd,32,0.001,0.5838,1.2324,0.8,0.6682
mlp_3x512-256-128_bs32_sgd_lr0_001,20,sgd,32,0.001,0.5873,1.2141,0.8107,0.637
mlp_3x512-256-128_bs32_sgd_lr0_001,21,sgd,32,0.001,0.5893,1.2134,0.8047,0.6217
mlp_3x512-256-128_bs32_sgd_lr0_001,22,sgd,32,0.001,0.6035,1.1769,0.828,0.6089
mlp_3x512-256-128_bs32_sgd_lr0_001,23,sgd,32,0.001,0.6054,1.166,0.8227,0.6048
mlp_3x512-256-128_bs32_sgd_lr0_001,24,sgd,32,0.001,0.6092,1.1584,0.8253,0.5869
mlp_3x512-256-128_bs32_sgd_lr0_001,25,sgd,32,0.001,0.6137,1.1411,0.836,0.5733
mlp_3x512-256-128_bs32_sgd_lr0_001,26,sgd,32,0.001,0.6188,1.1303,0.8413,0.5483
mlp_3x512-256-128_bs32_sgd_lr0_001,27,sgd,32,0.001,0.6255,1.109,0.8287,0.5623
mlp_3x512-256-128_bs32_sgd_lr0_001,28,sgd,32,0.001,0.6242,1.1108,0.8307,0.5545
mlp_3x512-256-128_bs32_sgd_lr0_001,29,sgd,32,0.001,0.6278,1.0964,0.842,0.5347
mlp_3x512-256-128_bs32_sgd_lr0_001,30,sgd,32,0.001,0.6279,1.0842,0.842,0.5177
mlp_3x512-256-128_bs32_sgd_lr0_001,31,sgd,32,0.001,0.6382,1.0711,0.8547,0.5167
mlp_3x512-256-128_bs32_sgd_lr0_001,32,sgd,32,0.001,0.6431,1.0551,0.828,0.5331
mlp_3x512-256-128_bs32_sgd_lr0_001,33,sgd,32,0.001,0.6458,1.0455,0.8513,0.5099
mlp_3x512-256-128_bs32_sgd_lr0_001,34,sgd,32,0.001,0.6507,1.0364,0.8553,0.5042
mlp_3x512-256-128_bs32_sgd_lr0_001,35,sgd,32,0.001,0.6502,1.0256,0.856,0.4815
mlp_3x512-256-128_bs32_sgd_lr0_001,36,sgd,32,0.001,0.651,1.0268,0.858,0.4721
mlp_3x512-256-128_bs32_sgd_lr0_001,37,sgd,32,0.001,0.6659,1.0016,0.8567,0.4763
mlp_3x512-256-128_bs32_sgd_lr0_001,38,sgd,32,0.001,0.6552,1.0063,0.858,0.4626
mlp_3x512-256-128_bs32_sgd_lr0_001,39,sgd,32,0.001,0.6611,0.9941,0.8713,0.4462
mlp_3x512-256-128_bs32_sgd_lr0_001,40,sgd,32,0.001,0.663,0.9854,0.85,0.4623
mlp_3x512-256-128_bs32_sgd_lr0_001,41,sgd,32,0.001,0.6642,0.9862,0.8593,0.4502
mlp_3x512-256-128_bs32_sgd_lr0_001,42,sgd,32,0.001,0.673,0.9723,0.8593,0.4481
mlp_3x512-256-128_bs32_sgd_lr0_001,43,sgd,32,0.001,0.6647,0.9744,0.8607,0.4407
mlp_3x512-256-128_bs32_sgd_lr0_001,44,sgd,32,0.001,0.6696,0.9638,0.872,0.4348
mlp_3x512-256-128_bs32_sgd_lr0_001,45,sgd,32,0.001,0.6718,0.9706,0.878,0.4221
mlp_3x512-256-128_bs32_sgd_lr0_001,46,sgd,32,0.001,0.673,0.9651,0.8713,0.4249
mlp_3x512-256-128_bs32_sgd_lr0_001,47,sgd,32,0.001,0.6805,0.9482,0.868,0.4318
mlp_3x512-256-128_bs32_sgd_lr0_001,48,sgd,32,0.001,0.6754,0.9625,0.8713,0.4253
mlp_3x512-256-128_bs32_sgd_lr0_001,49,sgd,32,0.001,0.6799,0.9328,0.8773,0.4184
mlp_3x512-256-128_bs32_sgd_lr0_001,50,sgd,32,0.001,0.6863,0.9309,0.8827,0.4029
mlp_3x512-256-128_bs32_adam_lr0_0005,1,adam,32,0.0005,0.2462,2.3217,0.5007,1.7169
mlp_3x512-256-128_bs32_adam_lr0_0005,2,adam,32,0.0005,0.3928,1.8489,0.6307,1.2487
mlp_3x512-256-128_bs32_adam_lr0_0005,3,adam,32,0.0005,0.4738,1.6055,0.6847,1.0419
mlp_3x512-256-128_bs32_adam_lr0_0005,4,adam,32,0.0005,0.5103,1.4739,0.714,0.9081
mlp_3x512-256-128_bs32_adam_lr0_0005,5,adam,32,0.0005,0.5433,1.3705,0.7447,0.8315
mlp_3x512-256-128_bs32_adam_lr0_0005,6,adam,32,0.0005,0.5557,1.3103,0.774,0.7322
mlp_3x512-256-128_bs32_adam_lr0_0005,7,adam,32,0.0005,0.576,1.2598,0.7853,0.6794
mlp_3x512-256-128_bs32_adam_lr0_0005,8,adam,32,0.0005,0.5961,1.208,0.8007,0.639
mlp_3x512-256-128_bs32_adam_lr0_0005,9,adam,32,0.0005,0.6041,1.1686,0.82,0.6161
mlp_3x512-256-128_bs32_adam_lr0_0005,10,adam,32,0.0005,0.6158,1.1364,0.8233,0.5899
mlp_3x512-256-128_bs32_adam_lr0_0005,11,adam,32,0.0005,0.6265,1.1046,0.8313,0.5547
mlp_3x512-256-128_bs32_adam_lr0_0005,12,adam,32,0.0005,0.6264,1.1006,0.844,0.551
mlp_3x512-256-128_bs32_adam_lr0_0005,13,adam,32,0.0005,0.6481,1.0514,0.842,0.5188
mlp_3x512-256-128_bs32_adam_lr0_0005,14,adam,32,0.0005,0.6511,1.0331,0.856,0.4963
mlp_3x512-256-128_bs32_adam_lr0_0005,15,adam,32,0.0005,0.6541,1.0134,0.848,0.5191
mlp_3x512-256-128_bs32_adam_lr0_0005,16,adam,32,0.0005,0.6633,0.9998,0.8587,0.4843
mlp_3x512-256-128_bs32_adam_lr0_0005,17,adam,32,0.0005,0.6668,0.97,0.8713,0.4606
mlp_3x512-256-128_bs32_adam_lr0_0005,18,adam,32,0.0005,0.6743,0.9735,0.8653,0.4585
mlp_3x512-256-128_bs32_adam_lr0_0005,19,adam,32,0.0005,0.6726,0.9567,0.8653,0.4504
mlp_3x512-256-128_bs32_adam_lr0_0005,20,adam,32,0.0005,0.6773,0.9399,0.876,0.4315
mlp_3x512-256-128_bs32_adam_lr0_0005,21,adam,32,0.0005,0.6768,0.9478,0.868,0.4449
mlp_3x512-256-128_bs32_adam_lr0_0005,22,adam,32,0.0005,0.6906,0.9213,0.872,0.4239
mlp_3x512-256-128_bs32_adam_lr0_0005,23,adam,32,0.0005,0.6886,0.9169,0.884,0.4136
mlp_3x512-256-128_bs32_adam_lr0_0005,24,adam,32,0.0005,0.6907,0.9072,0.8847,0.4026
mlp_3x512-256-128_bs32_adam_lr0_0005,25,adam,32,0.0005,0.6932,0.9144,0.886,0.3984
mlp_3x512-256-128_bs32_adam_lr0_0005,26,adam,32,0.0005,0.7,0.8955,0.8867,0.3921
mlp_3x512-256-128_bs32_adam_lr0_0005,27,adam,32,0.0005,0.6968,0.8799,0.8793,0.3916
mlp_3x512-256-128_bs32_adam_lr0_0005,28,adam,32,0.0005,0.7047,0.8711,0.8787,0.3932
mlp_3x512-256-128_bs32_adam_lr0_0005,29,adam,32,0.0005,0.707,0.8672,0.8853,0.3782
mlp_3x512-256-128_bs32_adam_lr0_0005,30,adam,32,0.0005,0.7164,0.8469,0.8733,0.3762
mlp_3x512-256-128_bs32_adam_lr0_0005,31,adam,32,0.0005,0.7103,0.8607,0.898,0.359
mlp_3x512-256-128_bs32_adam_lr0_0005,32,adam,32,0.0005,0.7106,0.8418,0.8813,0.3682
mlp_3x512-256-128_bs32_adam_lr0_0005,33,adam,32,0.0005,0.7168,0.8383,0.888,0.363
mlp_3x512-256-128_bs32_adam_lr0_0005,34,adam,32,0.0005,0.7137,0.8392,0.8987,0.3479
mlp_3x512-256-128_bs32_adam_lr0_0005,35,adam,32,0.0005,0.72,0.8304,0.8907,0.3487
mlp_3x512-256-128_bs32_adam_lr0_0005,36,adam,32,0.0005,0.721,0.8252,0.8973,0.3558
mlp_3x512-256-128_bs32_adam_lr0_0005,37,adam,32,0.0005,0.7216,0.8192,0.89,0.3567
mlp_3x512-256-128_bs32_adam_lr0_0005,38,adam,32,0.0005,0.7274,0.8121,0.896,0.3386
mlp_3x512-256-128_bs32_adam_lr0_0005,39,adam,32,0.0005,0.7242,0.8142,0.9113,0.3265
mlp_3x512-256-128_bs32_adam_lr0_0005,40,adam,32,0.0005,0.7244,0.8019,0.9133,0.3198
mlp_3x512-256-128_bs32_adam_lr0_0005,41,adam,32,0.0005,0.7344,0.7992,0.9067,0.3281
mlp_3x512-256-128_bs32_adam_lr0_0005,42,adam,32,0.0005,0.7247,0.8021,0.9093,0.3245
mlp_3x512-256-128_bs32_adam_lr0_0005,43,adam,32,0.0005,0.7317,0.795,0.8953,0.3357
mlp_3x512-256-128_bs32_adam_lr0_0005,44,adam,32,0.0005,0.7305,0.8079,0.9073,0.3216
mlp_3x512-256-128_bs32_adam_lr0_0005,45,adam,32,0.0005,0.7362,0.7876,0.9193,0.317
mlp_3x512-256-128_bs32_adam_lr0_0005,46,adam,32,0.0005,0.7292,0.7883,0.9073,0.3245
mlp_3x512-256-128_bs32_adam_lr0_0005,47,adam,32,0.0005,0.7276,0.7956,0.9133,0.3124
mlp_3x512-256-128_bs32_adam_lr0_0005,48,adam,32,0.0005,0.7392,0.773,0.902,0.3073
mlp_3x512-256-128_bs32_adam_lr0_0005,49,adam,32,0.0005,0.7425,0.7746,0.9107,0.2971
mlp_3x512-256-128_bs32_adam_lr0_0005,50,adam,32,0.0005,0.7354,0.7816,0.912,0.2974
mlp_3x512-256-128_bs32_sgd_lr0_0005,1,sgd,32,0.0005,0.1208,2.6741,0.3,2.3573
mlp_3x512-256-128_bs32_sgd_lr0_0005,2,sgd,32,0.0005,0.2003,2.4269,0.3707,2.1609
mlp_3x512-256-128_bs32_sgd_lr0_0005,3,sgd,32,0.0005,0.2524,2.2767,0.4247,2.0074
mlp_3x512-256-128_bs32_sgd_lr0_0005,4,sgd,32,0.0005,0.2888,2.1732,0.478,1.8432
mlp_3x512-256-128_bs32_sgd_lr0_0005,5,sgd,32,0.0005,0.319,2.0829,0.496,1.7355
mlp_3x512-256-128_bs32_sgd_lr0_0005,6,sgd,32,0.0005,0.3492,1.9877,0.5347,1.6074
mlp_3x512-256-128_bs32_sgd_lr0_0005,7,sgd,32,0.0005,0.3725,1.9162,0.544,1.4957
mlp_3x512-256-128_bs32_sgd_lr0_0005,8,sgd,32,0.0005,0.3932,1.8443,0.5847,1.3891
mlp_3x512-256-128_bs32_sgd_lr0_0005,9,sgd,32,0.0005,0.4147,1.7773,0.6133,1.2938
mlp_3x512-256-128_bs32_sgd_lr0_0005,10,sgd,32,0.0005,0.4384,1.7118,0.63,1.2427
mlp_3x512-256-128_bs32_sgd_lr0_0005,11,sgd,32,0.0005,0.4493,1.6688,0.65,1.1861
mlp_3x512-256-128_bs32_sgd_lr0_0005,12,sgd,32,0.0005,0.465,1.6179,0.6727,1.1086
mlp_3x512-256-128_bs32_sgd_lr0_0005,13,sgd,32,0.0005,0.4826,1.5762,0.6807,1.0624
mlp_3x512-256-128_bs32_sgd_lr0_0005,14,sgd,32,0.0005,0.4858,1.5501,0.7047,1.0224
mlp_3x512-256-128_bs32_sgd_lr0_0005,15,sgd,32,0.0005,0.4951,1.522,0.714,0.9726
mlp_3x512-256-128_bs32_sgd_lr0_0005,16,sgd,32,0.0005,0.5087,1.4823,0.724,0.9296
mlp_3x512-256-128_bs32_sgd_lr0_0005,17,sgd,32,0.0005,0.5082,1.4622,0.7267,0.8982
mlp_3x512-256-128_bs32_sgd_lr0_0005,18,sgd,32,0.0005,0.5183,1.4418,0.7367,0.8568
mlp_3x512-256-128_bs32_sgd_lr0_0005,19,sgd,32,0.0005,0.532,1.4122,0.7427,0.8465
mlp_3x512-256-128_bs32_sgd_lr0_0005,20,sgd,32,0.0005,0.5356,1.3957,0.7567,0.8237
mlp_3x512-256-128_bs32_sgd_lr0_0005,21,sgd,32,0.0005,0.5398,1.3689,0.7533,0.8059
mlp_3x512-256-128_bs32_sgd_lr0_0005,22,sgd,32,0.0005,0.5413,1.3534,0.7647,0.7814
mlp_3x512-256-128_bs32_sgd_lr0_0005,23,sgd,32,0.0005,0.5553,1.3328,0.7653,0.782
mlp_3x512-256-128_bs32_sgd_lr0_0005,24,sgd,32,0.0005,0.5509,1.334,0.7827,0.7342
mlp_3x512-256-128_bs32_sgd_lr0_0005,25,sgd,32,0.0005,0.559,1.3013,0.7733,0.7389
mlp_3x512-256-128_bs32_sgd_lr0_0005,26,sgd,32,0.0005,0.5656,1.2988,0.7807,0.7288
mlp_3x512-256-128_bs32_sgd_lr0_0005,27,sgd,32,0.0005,0.5713,1.276,0.784,0.6925
mlp_3x512-256-128_bs32_sgd_lr0_0005,28,sgd,32,0.0005,0.5788,1.2408,0.7973,0.6816
mlp_3x512-256-128_bs32_sgd_lr0_0005,29,sgd,32,0.0005,0.5789,1.2453,0.8087,0.6694
mlp_3x512-256-128_bs32_sgd_lr0_0005,30,sgd,32,0.0005,0.5901,1.2239,0.7993,0.6564
mlp_3x512-256-128_bs32_sgd_lr0_0005,31,sgd,32,0.0005,0.5908,1.2136,0.7953,0.6513
mlp_3x512-256-128_bs32_sgd_lr0_0005,32,sgd,32,0.0005,0.5978,1.2053,0.8033,0.6428
mlp_3x512-256-128_bs32_sgd_lr0_0005,33,sgd,32,0.0005,0.5932,1.1979,0.8013,0.6236
mlp_3x512-256-128_bs32_sgd_lr0_0005,34,sgd,32,0.0005,0.5956,1.1926,0.812,0.6147
mlp_3x512-256-128_bs32_sgd_lr0_0005,35,sgd,32,0.0005,0.5992,1.1849,0.81,0.6114
mlp_3x512-256-128_bs32_sgd_lr0_0005,36,sgd,32,0.0005,0.608,1.1602,0.8147,0.6054
mlp_3x512-256-128_bs32_sgd_lr0_0005,37,sgd,32,0.0005,0.6075,1.1685,0.83,0.591
mlp_3x512-256-128_bs32_sgd_lr0_0005,38,sgd,32,0.0005,0.6131,1.1467,0.8147,0.5979
mlp_3x512-256-128_bs32_sgd_lr0_0005,39,sgd,32,0.0005,0.612,1.138,0.828,0.5697
mlp_3x512-256-128_bs32_sgd_lr0_0005,40,sgd,32,0.0005,0.6132,1.139,0.8267,0.5713
mlp_3x512-256-128_bs32_sgd_lr0_0005,41,sgd,32,0.0005,0.6181,1.1244,0.8227,0.5625
mlp_3x512-256-128_bs32_sgd_lr0_0005,42,sgd,32,0.0005,0.6252,1.1198,0.8353,0.5576
mlp_3x512-256-128_bs32_sgd_lr0_0005,43,sgd,32,0.0005,0.627,1.1025,0.826,0.5535
mlp_3x512-256-128_bs32_sgd_lr0_0005,44,sgd,32,0.0005,0.6255,1.0948,0.8333,0.5359
mlp_3x512-256-128_bs32_sgd_lr0_0005,45,sgd,32,0.0005,0.6279,1.1072,0.842,0.5201
mlp_3x512-256-128_bs32_sgd_lr0_0005,46,sgd,32,0.0005,0.6338,1.0896,0.8513,0.5209
mlp_3x512-256-128_bs32_sgd_lr0_0005,47,sgd,32,0.0005,0.6278,1.0793,0.854,0.51
mlp_3x512-256-128_bs32_sgd_lr0_0005,48,sgd,32,0.0005,0.6418,1.0578,0.8433,0.5177
mlp_3x512-256-128_bs32_sgd_lr0_0005,49,sgd,32,0.0005,0.6432,1.0667,0.848,0.5063
mlp_3x512-256-128_bs32_sgd_lr0_0005,50,sgd,32,0.0005,0.637,1.0749,0.8527,0.5134
mlp_3x512-256-128_bs256_adam_lr0_01,1,adam,256,0.01,0.3044,2.1007,0.57,1.3211
mlp_3x512-256-128_bs256_adam_lr0_01,2,adam,256,0.01,0.4735,1.5496,0.6887,0.9792
mlp_3x512-256-128_bs256_adam_lr0_01,3,adam,256,0.01,0.532,1.3921,0.694,0.8935
mlp_3x512-256-128_bs256_adam_lr0_01,4,adam,256,0.01,0.5633,1.2793,0.7653,0.7717
mlp_3x512-256-128_bs256_adam_lr0_01,5,adam,256,0.01,0.577,1.226,0.7407,0.7448
mlp_3x512-256-128_bs256_adam_lr0_01,6,adam,256,0.01,0.5972,1.1836,0.7687,0.703
mlp_3x512-256-128_bs256_adam_lr0_01,7,adam,256,0.01,0.5977,1.1706,0.7833,0.6674
mlp_3x512-256-128_bs256_adam_lr0_01,8,adam,256,0.01,0.6086,1.1445,0.774,0.687
mlp_3x512-256-128_bs256_adam_lr0_01,9,adam,256,0.01,0.6082,1.155,0.788,0.664
mlp_3x512-256-128_bs256_adam_lr0_01,10,adam,256,0.01,0.6163,1.1316,0.7787,0.6589
mlp_3x512-256-128_bs256_adam_lr0_01,11,adam,256,0.01,0.6162,1.1205,0.8053,0.6472
mlp_3x512-256-128_bs256_adam_lr0_01,12,adam,256,0.01,0.6187,1.117,0.7773,0.6251
mlp_3x512-256-128_bs256_adam_lr0_01,13,adam,256,0.01,0.6194,1.1063,0.7867,0.6365
mlp_3x512-256-128_bs256_adam_lr0_01,14,adam,256,0.01,0.6235,1.0944,0.7847,0.6716
mlp_3x512-256-128_bs256_adam_lr0_01,15,adam,256,0.01,0.6312,1.0881,0.8047,0.6009
mlp_3x512-256-128_bs256_adam_lr0_01,16,adam,256,0.01,0.6184,1.1131,0.8033,0.6168
mlp_3x512-256-128_bs256_sgd_lr0_01,1,sgd,256,0.01,0.1384,2.6199,0.2487,2.4216
mlp_3x512-256-128_bs256_sgd_lr0_01,2,sgd,256,0.01,0.2611,2.2463,0.4293,1.8971
mlp_3x512-256-128_bs256_sgd_lr0_01,3,sgd,256,0.01,0.3412,2.02,0.4933,1.6358
mlp_3x512-256-128_bs256_sgd_lr0_01,4,sgd,256,0.01,0.3917,1.8434,0.5607,1.4125
mlp_3x512-256-128_bs256_sgd_lr0_01,5,sgd,256,0.01,0.4374,1.7048,0.6067,1.2427
mlp_3x512-256-128_bs256_sgd_lr0_01,6,sgd,256,0.01,0.4699,1.5896,0.6727,1.081
mlp_3x512-256-128_bs256_sgd_lr0_01,7,sgd,256,0.01,0.5,1.4951,0.69,0.9945
mlp_3x512-256-128_bs256_sgd_lr0_01,8,sgd,256,0.01,0.5238,1.4244,0.7087,0.9234
mlp_3x512-256-128_bs256_sgd_lr0_01,9,sgd,256,0.01,0.5429,1.3503,0.7227,0.8704
mlp_3x512-256-128_bs256_sgd_lr0_01,10,sgd,256,0.01,0.5572,1.2953,0.7527,0.7984
mlp_3x512-256-128_bs256_sgd_lr0_01,11,sgd,256,0.01,0.5726,1.2611,0.76,0.7612
mlp_3x512-256-128_bs256_sgd_lr0_01,12,sgd,256,0.01,0.5773,1.2415,0.768,0.7136
mlp_3x512-256-128_bs256_sgd_lr0_01,13,sgd,256,0.01,0.5975,1.1903,0.7893,0.6853
mlp_3x512-256-128_bs256_sgd_lr0_01,14,sgd,256,0.01,0.6068,1.1562,0.786,0.6638
mlp_3x512-256-128_bs256_sgd_lr0_01,15,sgd,256,0.01,0.6053,1.1326,0.808,0.6244
mlp_3x512-256-128_bs256_sgd_lr0_01,16,sgd,256,0.01,0.622,1.1004,0.8107,0.6072
mlp_3x512-256-128_bs256_sgd_lr0_01,17,sgd,256,0.01,0.6332,1.0812,0.812,0.5845
mlp_3x512-256-128_bs256_sgd_lr0_01,18,sgd,256,0.01,0.6392,1.0545,0.806,0.573
mlp_3x512-256-128_bs256_sgd_lr0_01,19,sgd,256,0.01,0.6459,1.038,0.832,0.5533
mlp_3x512-256-128_bs256_sgd_lr0_01,20,sgd,256,0.01,0.6524,1.008,0.832,0.534
mlp_3x512-256-128_bs256_sgd_lr0_01,21,sgd,256,0.01,0.6494,1.0088,0.8433,0.5138
mlp_3x512-256-128_bs256_sgd_lr0_01,22,sgd,256,0.01,0.6635,0.98,0.8347,0.5215
mlp_3x512-256-128_bs256_sgd_lr0_01,23,sgd,256,0.01,0.6695,0.9688,0.8453,0.4933
mlp_3x512-256-128_bs256_sgd_lr0_01,24,sgd,256,0.01,0.6703,0.9426,0.8467,0.4845
mlp_3x512-256-128_bs256_sgd_lr0_01,25,sgd,256,0.01,0.6738,0.95,0.8527,0.4758
mlp_3x512-256-128_bs256_sgd_lr0_01,26,sgd,256,0.01,0.6849,0.9208,0.8553,0.4718
mlp_3x512-256-128_bs256_sgd_lr0_01,27,sgd,256,0.01,0.6853,0.9295,0.8567,0.4553
mlp_3x512-256-128_bs256_sgd_lr0_01,28,sgd,256,0.01,0.6901,0.91,0.864,0.4472
mlp_3x512-256-128_bs256_sgd_lr0_01,29,sgd,256,0.01,0.6867,0.9045,0.864,0.4389
mlp_3x512-256-128_bs256_sgd_lr0_01,30,sgd,256,0.01,0.6938,0.8791,0.8727,0.4237
mlp_3x512-256-128_bs256_sgd_lr0_01,31,sgd,256,0.01,0.6913,0.8887,0.8753,0.4181
mlp_3x512-256-128_bs256_sgd_lr0_01,32,sgd,256,0.01,0.698,0.8699,0.8747,0.4095
mlp_3x512-256-128_bs256_sgd_lr0_01,33,sgd,256,0.01,0.7057,0.8546,0.87,0.4081
mlp_3x512-256-128_bs256_sgd_lr0_01,34,sgd,256,0.01,0.7155,0.822,0.874,0.4021
mlp_3x512-256-128_bs256_sgd_lr0_01,35,sgd,256,0.01,0.7094,0.838,0.8753,0.3873
mlp_3x512-256-128_bs256_sgd_lr0_01,36,sgd,256,0.01,0.7124,0.8318,0.87,0.3902
mlp_3x512-256-128_bs256_adam_lr0_001,1,adam,256,0.001,0.2218,2.4014,0.4167,2.0952
